depth, elements, relations, ram, duration, elements;
3, 3, 3, 97, 852, 766, 
3, 3, 3, 97, 731, 766, 
3, 3, 3, 97, 799, 766, 
3, 3, 3, 97, 654, 766, 
3, 3, 3, 97, 810, 766, 
3, 3, 3, 97, 607, 766, 
3, 3, 3, 97, 621, 766, 
3, 3, 3, 97, 582, 766, 
3, 3, 3, 97, 618, 766, 
3, 3, 3, 97, 564, 766, 
3, 3, 3, 97, 620, 766, 
3, 3, 3, 97, 578, 766, 
3, 3, 3, 97, 562, 766, 
3, 3, 3, 97, 560, 766, 
3, 3, 3, 97, 602, 766, 
3, 3, 3, 97, 578, 766, 
3, 3, 3, 97, 554, 766, 
3, 3, 3, 97, 593, 766, 
3, 3, 3, 97, 561, 766, 
3, 3, 3, 97, 573, 766, 
3, 3, 3, 97, 582, 766, 
3, 3, 3, 97, 591, 766, 
3, 3, 3, 97, 605, 766, 
3, 3, 3, 97, 644, 766, 
3, 3, 3, 97, 597, 766, 
3, 3, 3, 98, 581, 766, 
3, 3, 3, 97, 565, 766, 
3, 3, 3, 98, 594, 766, 
3, 3, 3, 97, 594, 766, 
3, 3, 3, 98, 564, 766, 
