depth, elements, relations, ram, duration, elements;
2, 6, 2, 63, 379, 505, 
2, 6, 2, 64, 456, 505, 
2, 6, 2, 64, 427, 505, 
2, 6, 2, 65, 399, 505, 
2, 6, 2, 64, 436, 505, 
2, 6, 2, 63, 372, 505, 
2, 6, 2, 64, 396, 505, 
2, 6, 2, 74, 364, 505, 
2, 6, 2, 71, 404, 505, 
2, 6, 2, 66, 369, 505, 
2, 6, 2, 65, 388, 505, 
2, 6, 2, 64, 374, 505, 
2, 6, 2, 64, 398, 505, 
2, 6, 2, 64, 397, 505, 
2, 6, 2, 82, 376, 505, 
2, 6, 2, 68, 425, 505, 
2, 6, 2, 64, 374, 505, 
2, 6, 2, 64, 393, 505, 
2, 6, 2, 64, 395, 505, 
2, 6, 2, 68, 405, 505, 
2, 6, 2, 64, 401, 505, 
2, 6, 2, 71, 399, 505, 
2, 6, 2, 64, 386, 505, 
2, 6, 2, 64, 395, 505, 
2, 6, 2, 66, 396, 505, 
2, 6, 2, 64, 391, 505, 
2, 6, 2, 67, 433, 505, 
2, 6, 2, 64, 375, 505, 
2, 6, 2, 64, 424, 505, 
2, 6, 2, 64, 480, 505, 
2, 6, 2, 69, 393, 505, 
2, 6, 2, 72, 380, 505, 
2, 6, 2, 64, 367, 505, 
2, 6, 2, 64, 411, 505, 
2, 6, 2, 66, 434, 505, 
2, 6, 2, 72, 401, 505, 
2, 6, 2, 64, 373, 505, 
2, 6, 2, 66, 426, 505, 
2, 6, 2, 64, 372, 505, 
2, 6, 2, 73, 397, 505, 
2, 6, 2, 64, 368, 505, 
2, 6, 2, 65, 381, 505, 
2, 6, 2, 65, 396, 505, 
2, 6, 2, 77, 367, 505, 
2, 6, 2, 65, 416, 505, 
2, 6, 2, 66, 364, 505, 
2, 6, 2, 65, 385, 505, 
2, 6, 2, 64, 406, 505, 
2, 6, 2, 65, 428, 505, 
2, 6, 2, 69, 373, 505, 
2, 6, 2, 64, 376, 505, 
2, 6, 2, 65, 399, 505, 
2, 6, 2, 67, 382, 505, 
2, 6, 2, 74, 423, 505, 
2, 6, 2, 74, 375, 505, 
2, 6, 2, 65, 385, 505, 
2, 6, 2, 68, 385, 505, 
2, 6, 2, 65, 407, 505, 
2, 6, 2, 64, 416, 505, 
2, 6, 2, 65, 391, 505, 
2, 6, 2, 64, 372, 505, 
2, 6, 2, 65, 432, 505, 
2, 6, 2, 64, 376, 505, 
2, 6, 2, 65, 407, 505, 
2, 6, 2, 64, 394, 505, 
2, 6, 2, 64, 387, 505, 
2, 6, 2, 64, 368, 505, 
2, 6, 2, 66, 413, 505, 
2, 6, 2, 64, 391, 505, 
2, 6, 2, 65, 389, 505, 
2, 6, 2, 67, 359, 505, 
2, 6, 2, 68, 398, 505, 
2, 6, 2, 64, 407, 505, 
2, 6, 2, 65, 414, 505, 
2, 6, 2, 65, 414, 505, 
2, 6, 2, 65, 376, 505, 
2, 6, 2, 65, 409, 505, 
2, 6, 2, 65, 368, 505, 
2, 6, 2, 65, 389, 505, 
2, 6, 2, 65, 397, 505, 
2, 6, 2, 65, 405, 505, 
2, 6, 2, 65, 418, 505, 
2, 6, 2, 65, 386, 505, 
2, 6, 2, 65, 360, 505, 
2, 6, 2, 66, 381, 505, 
2, 6, 2, 65, 376, 505, 
2, 6, 2, 65, 374, 505, 
2, 6, 2, 65, 393, 505, 
2, 6, 2, 74, 382, 505, 
2, 6, 2, 65, 398, 505, 
2, 6, 2, 68, 372, 505, 
2, 6, 2, 65, 420, 505, 
2, 6, 2, 65, 375, 505, 
2, 6, 2, 65, 385, 505, 
2, 6, 2, 65, 367, 505, 
2, 6, 2, 65, 396, 505, 
2, 6, 2, 65, 372, 505, 
2, 6, 2, 65, 388, 505, 
2, 6, 2, 74, 376, 505, 
2, 6, 2, 65, 409, 505, 
2, 6, 2, 65, 368, 505, 
2, 6, 2, 69, 404, 505, 
2, 6, 2, 68, 377, 505, 
2, 6, 2, 66, 421, 505, 
2, 6, 2, 65, 373, 505, 
2, 6, 2, 65, 382, 505, 
2, 6, 2, 68, 372, 505, 
2, 6, 2, 66, 405, 505, 
2, 6, 2, 69, 382, 505, 
