depth, elements, relations, ram, duration, elements;
2, 3, 50, 91, 484, 736, 
2, 3, 50, 92, 435, 736, 
2, 3, 50, 91, 408, 736, 
2, 3, 50, 91, 418, 736, 
2, 3, 50, 92, 436, 736, 
2, 3, 50, 91, 462, 736, 
2, 3, 50, 91, 435, 736, 
2, 3, 50, 92, 432, 736, 
2, 3, 50, 92, 434, 736, 
2, 3, 50, 91, 413, 736, 
2, 3, 50, 92, 428, 736, 
2, 3, 50, 91, 456, 736, 
2, 3, 50, 91, 424, 736, 
2, 3, 50, 92, 431, 736, 
2, 3, 50, 91, 429, 736, 
2, 3, 50, 92, 446, 736, 
2, 3, 50, 91, 435, 736, 
2, 3, 50, 92, 439, 736, 
2, 3, 50, 92, 408, 736, 
2, 3, 50, 92, 433, 736, 
2, 3, 50, 91, 445, 736, 
2, 3, 50, 92, 462, 736, 
2, 3, 50, 91, 416, 736, 
2, 3, 50, 92, 454, 736, 
2, 3, 50, 91, 419, 736, 
2, 3, 50, 92, 435, 736, 
2, 3, 50, 91, 415, 736, 
2, 3, 50, 92, 459, 736, 
2, 3, 50, 91, 423, 736, 
2, 3, 50, 91, 417, 736, 
2, 3, 50, 92, 434, 736, 
2, 3, 50, 92, 440, 736, 
2, 3, 50, 92, 439, 736, 
2, 3, 50, 92, 429, 736, 
2, 3, 50, 92, 421, 736, 
2, 3, 50, 92, 430, 736, 
2, 3, 50, 91, 416, 736, 
2, 3, 50, 92, 444, 736, 
2, 3, 50, 92, 417, 736, 
2, 3, 50, 92, 434, 736, 
2, 3, 50, 92, 450, 736, 
2, 3, 50, 92, 457, 736, 
2, 3, 50, 92, 450, 736, 
2, 3, 50, 92, 450, 736, 
2, 3, 50, 92, 421, 736, 
2, 3, 50, 92, 445, 736, 
2, 3, 50, 92, 413, 736, 
2, 3, 50, 92, 437, 736, 
2, 3, 50, 92, 476, 736, 
2, 3, 50, 92, 423, 736, 
2, 3, 50, 92, 450, 736, 
2, 3, 50, 92, 420, 736, 
2, 3, 50, 92, 428, 736, 
2, 3, 50, 92, 430, 736, 
2, 3, 50, 92, 446, 736, 
2, 3, 50, 92, 421, 736, 
2, 3, 50, 92, 438, 736, 
2, 3, 50, 92, 437, 736, 
2, 3, 50, 92, 444, 736, 
2, 3, 50, 92, 434, 736, 
2, 3, 50, 92, 433, 736, 
2, 3, 50, 92, 406, 736, 
2, 3, 50, 92, 436, 736, 
2, 3, 50, 92, 417, 736, 
2, 3, 50, 92, 435, 736, 
2, 3, 50, 92, 450, 736, 
2, 3, 50, 92, 439, 736, 
2, 3, 50, 92, 427, 736, 
2, 3, 50, 92, 429, 736, 
2, 3, 50, 92, 428, 736, 
2, 3, 50, 92, 446, 736, 
2, 3, 50, 92, 408, 736, 
2, 3, 50, 92, 430, 736, 
2, 3, 50, 92, 421, 736, 
2, 3, 50, 92, 438, 736, 
2, 3, 50, 92, 424, 736, 
2, 3, 50, 92, 441, 736, 
2, 3, 50, 92, 427, 736, 
2, 3, 50, 92, 438, 736, 
2, 3, 50, 92, 414, 736, 
2, 3, 50, 92, 424, 736, 
2, 3, 50, 92, 425, 736, 
2, 3, 50, 92, 433, 736, 
2, 3, 50, 92, 414, 736, 
2, 3, 50, 92, 450, 736, 
2, 3, 50, 92, 406, 736, 
2, 3, 50, 92, 448, 736, 
2, 3, 50, 92, 431, 736, 
2, 3, 50, 92, 447, 736, 
2, 3, 50, 92, 426, 736, 
2, 3, 50, 92, 428, 736, 
2, 3, 50, 92, 416, 736, 
2, 3, 50, 92, 424, 736, 
2, 3, 50, 92, 445, 736, 
2, 3, 50, 92, 456, 736, 
2, 3, 50, 92, 427, 736, 
2, 3, 50, 92, 462, 736, 
2, 3, 50, 92, 422, 736, 
2, 3, 50, 92, 423, 736, 
2, 3, 50, 93, 441, 736, 
2, 3, 50, 92, 430, 736, 
2, 3, 50, 92, 425, 736, 
