depth, elements, relations, ram, duration, elements;
4, 7, 50, 4375, 91578, 109632, 
4, 7, 50, 4372, 88595, 109632, 
4, 7, 50, 4371, 89104, 109632, 
4, 7, 50, 4372, 88811, 109632, 
4, 7, 50, 4372, 88744, 109632, 
4, 7, 50, 4373, 90013, 109632, 
4, 7, 50, 4375, 88484, 109632, 
4, 7, 50, 4376, 89325, 109632, 
4, 7, 50, 4374, 88243, 109632, 
4, 7, 50, 4375, 88735, 109632, 
4, 7, 50, 4374, 88838, 109632, 
4, 7, 50, 4375, 89484, 109632, 
4, 7, 50, 4376, 89781, 109632, 
4, 7, 50, 4375, 88909, 109632, 
4, 7, 50, 4376, 89145, 109632, 
4, 7, 50, 4373, 88291, 109632, 
4, 7, 50, 4373, 88918, 109632, 
4, 7, 50, 4371, 88600, 109632, 
4, 7, 50, 4375, 88581, 109632, 
4, 7, 50, 4372, 90671, 109632, 
4, 7, 50, 4373, 89667, 109632, 
4, 7, 50, 4373, 94658, 109632, 
4, 7, 50, 4375, 92572, 109632, 
4, 7, 50, 4377, 92848, 109632, 
4, 7, 50, 4376, 95084, 109632, 
4, 7, 50, 4373, 96342, 109632, 
