depth, elements, relations, ram, duration, elements;
3, 6, 50, 316, 4184, 5833, 
3, 6, 50, 316, 4334, 5833, 
3, 6, 50, 316, 4258, 5833, 
3, 6, 50, 316, 4156, 5833, 
3, 6, 50, 316, 4167, 5833, 
3, 6, 50, 316, 4211, 5833, 
3, 6, 50, 316, 4240, 5833, 
3, 6, 50, 317, 4220, 5833, 
3, 6, 50, 316, 4237, 5833, 
3, 6, 50, 317, 4175, 5833, 
3, 6, 50, 316, 4162, 5833, 
3, 6, 50, 310, 4204, 5833, 
3, 6, 50, 311, 4255, 5833, 
3, 6, 50, 311, 4358, 5833, 
3, 6, 50, 311, 4167, 5833, 
3, 6, 50, 312, 4223, 5833, 
3, 6, 50, 310, 4258, 5833, 
3, 6, 50, 311, 4302, 5833, 
3, 6, 50, 310, 4320, 5833, 
3, 6, 50, 311, 4152, 5833, 
3, 6, 50, 311, 4222, 5833, 
3, 6, 50, 311, 4250, 5833, 
3, 6, 50, 311, 4157, 5833, 
3, 6, 50, 311, 4125, 5833, 
3, 6, 50, 311, 4250, 5833, 
3, 6, 50, 311, 4291, 5833, 
3, 6, 50, 310, 4301, 5833, 
3, 6, 50, 311, 4223, 5833, 
3, 6, 50, 311, 4272, 5833, 
3, 6, 50, 311, 4224, 5833, 
3, 6, 50, 311, 4203, 5833, 
3, 6, 50, 311, 4269, 5833, 
3, 6, 50, 310, 4235, 5833, 
3, 6, 50, 310, 4193, 5833, 
3, 6, 50, 310, 4230, 5833, 
3, 6, 50, 311, 4152, 5833, 
3, 6, 50, 310, 4223, 5833, 
3, 6, 50, 311, 4294, 5833, 
3, 6, 50, 311, 4242, 5833, 
3, 6, 50, 311, 4317, 5833, 
3, 6, 50, 310, 4157, 5833, 
3, 6, 50, 311, 4289, 5833, 
3, 6, 50, 311, 4247, 5833, 
3, 6, 50, 311, 4286, 5833, 
3, 6, 50, 311, 4284, 5833, 
3, 6, 50, 311, 4212, 5833, 
3, 6, 50, 310, 4204, 5833, 
3, 6, 50, 311, 4243, 5833, 
3, 6, 50, 310, 4328, 5833, 
3, 6, 50, 312, 4186, 5833, 
3, 6, 50, 311, 4198, 5833, 
3, 6, 50, 310, 4169, 5833, 
3, 6, 50, 311, 4248, 5833, 
3, 6, 50, 311, 4195, 5833, 
3, 6, 50, 312, 4261, 5833, 
3, 6, 50, 310, 4220, 5833, 
3, 6, 50, 311, 4180, 5833, 
3, 6, 50, 311, 4146, 5833, 
3, 6, 50, 311, 4213, 5833, 
3, 6, 50, 311, 4185, 5833, 
3, 6, 50, 311, 4246, 5833, 
3, 6, 50, 311, 4218, 5833, 
3, 6, 50, 311, 4168, 5833, 
3, 6, 50, 311, 4228, 5833, 
3, 6, 50, 311, 4226, 5833, 
3, 6, 50, 311, 4238, 5833, 
3, 6, 50, 311, 4158, 5833, 
3, 6, 50, 311, 4187, 5833, 
3, 6, 50, 311, 4206, 5833, 
3, 6, 50, 311, 4275, 5833, 
3, 6, 50, 311, 4190, 5833, 
3, 6, 50, 311, 4257, 5833, 
3, 6, 50, 311, 4171, 5833, 
3, 6, 50, 311, 4220, 5833, 
3, 6, 50, 311, 4328, 5833, 
3, 6, 50, 311, 4221, 5833, 
3, 6, 50, 311, 4210, 5833, 
3, 6, 50, 312, 4192, 5833, 
3, 6, 50, 312, 4212, 5833, 
3, 6, 50, 311, 4343, 5833, 
3, 6, 50, 313, 4223, 5833, 
3, 6, 50, 311, 4136, 5833, 
3, 6, 50, 312, 4271, 5833, 
3, 6, 50, 311, 4247, 5833, 
3, 6, 50, 311, 4213, 5833, 
3, 6, 50, 312, 4147, 5833, 
3, 6, 50, 312, 4279, 5833, 
3, 6, 50, 311, 4304, 5833, 
3, 6, 50, 311, 4160, 5833, 
3, 6, 50, 311, 4184, 5833, 
3, 6, 50, 311, 4190, 5833, 
3, 6, 50, 311, 4205, 5833, 
3, 6, 50, 311, 4257, 5833, 
3, 6, 50, 311, 4318, 5833, 
3, 6, 50, 311, 4200, 5833, 
3, 6, 50, 311, 4235, 5833, 
3, 6, 50, 311, 4302, 5833, 
3, 6, 50, 312, 4240, 5833, 
3, 6, 50, 312, 4267, 5833, 
3, 6, 50, 311, 4241, 5833, 
3, 6, 50, 311, 4161, 5833, 
3, 6, 50, 312, 4236, 5833, 
3, 6, 50, 312, 4207, 5833, 
3, 6, 50, 311, 4225, 5833, 
3, 6, 50, 312, 4223, 5833, 
3, 6, 50, 312, 4191, 5833, 
3, 6, 50, 312, 4293, 5833, 
3, 6, 50, 312, 4383, 5833, 
3, 6, 50, 312, 4325, 5833, 
3, 6, 50, 311, 4292, 5833, 
3, 6, 50, 312, 4211, 5833, 
3, 6, 50, 311, 4179, 5833, 
3, 6, 50, 311, 4180, 5833, 
3, 6, 50, 311, 4196, 5833, 
3, 6, 50, 312, 4208, 5833, 
3, 6, 50, 312, 4232, 5833, 
3, 6, 50, 312, 4294, 5833, 
3, 6, 50, 311, 4182, 5833, 
3, 6, 50, 311, 4256, 5833, 
3, 6, 50, 312, 4322, 5833, 
3, 6, 50, 312, 4249, 5833, 
