depth, elements, relations, ram, duration, elements;
3, 1, 50, 97, 390, 648, 
3, 1, 50, 97, 391, 648, 
3, 1, 50, 97, 428, 648, 
3, 1, 50, 97, 424, 648, 
3, 1, 50, 97, 439, 648, 
3, 1, 50, 97, 392, 648, 
3, 1, 50, 97, 401, 648, 
3, 1, 50, 97, 375, 648, 
3, 1, 50, 97, 446, 648, 
3, 1, 50, 97, 395, 648, 
3, 1, 50, 97, 411, 648, 
3, 1, 50, 97, 408, 648, 
3, 1, 50, 97, 440, 648, 
3, 1, 50, 97, 395, 648, 
3, 1, 50, 97, 405, 648, 
3, 1, 50, 97, 459, 648, 
3, 1, 50, 97, 416, 648, 
3, 1, 50, 97, 361, 648, 
3, 1, 50, 97, 442, 648, 
3, 1, 50, 97, 411, 648, 
3, 1, 50, 97, 392, 648, 
3, 1, 50, 97, 453, 648, 
3, 1, 50, 97, 443, 648, 
3, 1, 50, 97, 426, 648, 
3, 1, 50, 97, 426, 648, 
3, 1, 50, 97, 398, 648, 
3, 1, 50, 97, 408, 648, 
3, 1, 50, 97, 409, 648, 
3, 1, 50, 97, 394, 648, 
3, 1, 50, 97, 414, 648, 
3, 1, 50, 97, 397, 648, 
3, 1, 50, 97, 410, 648, 
3, 1, 50, 97, 414, 648, 
3, 1, 50, 97, 388, 648, 
3, 1, 50, 97, 423, 648, 
3, 1, 50, 97, 435, 648, 
3, 1, 50, 97, 408, 648, 
3, 1, 50, 97, 409, 648, 
3, 1, 50, 97, 453, 648, 
3, 1, 50, 97, 420, 648, 
3, 1, 50, 97, 417, 648, 
3, 1, 50, 97, 411, 648, 
3, 1, 50, 97, 407, 648, 
3, 1, 50, 97, 406, 648, 
3, 1, 50, 97, 431, 648, 
3, 1, 50, 97, 401, 648, 
3, 1, 50, 97, 438, 648, 
3, 1, 50, 97, 457, 648, 
3, 1, 50, 97, 455, 648, 
3, 1, 50, 97, 405, 648, 
3, 1, 50, 97, 394, 648, 
3, 1, 50, 97, 404, 648, 
3, 1, 50, 97, 407, 648, 
3, 1, 50, 97, 406, 648, 
3, 1, 50, 97, 406, 648, 
3, 1, 50, 97, 443, 648, 
3, 1, 50, 97, 418, 648, 
3, 1, 50, 97, 423, 648, 
3, 1, 50, 97, 470, 648, 
3, 1, 50, 97, 406, 648, 
3, 1, 50, 97, 411, 648, 
3, 1, 50, 97, 435, 648, 
3, 1, 50, 97, 448, 648, 
3, 1, 50, 97, 377, 648, 
3, 1, 50, 97, 456, 648, 
3, 1, 50, 97, 425, 648, 
3, 1, 50, 98, 405, 648, 
3, 1, 50, 97, 398, 648, 
3, 1, 50, 98, 425, 648, 
3, 1, 50, 97, 436, 648, 
3, 1, 50, 98, 488, 648, 
3, 1, 50, 97, 447, 648, 
3, 1, 50, 98, 408, 648, 
3, 1, 50, 97, 422, 648, 
3, 1, 50, 98, 431, 648, 
3, 1, 50, 97, 405, 648, 
3, 1, 50, 98, 430, 648, 
3, 1, 50, 97, 398, 648, 
3, 1, 50, 98, 436, 648, 
3, 1, 50, 98, 387, 648, 
3, 1, 50, 98, 498, 648, 
3, 1, 50, 97, 388, 648, 
3, 1, 50, 98, 430, 648, 
3, 1, 50, 97, 437, 648, 
3, 1, 50, 98, 441, 648, 
3, 1, 50, 98, 391, 648, 
3, 1, 50, 98, 472, 648, 
3, 1, 50, 98, 406, 648, 
3, 1, 50, 98, 413, 648, 
3, 1, 50, 97, 374, 648, 
3, 1, 50, 98, 421, 648, 
3, 1, 50, 98, 405, 648, 
3, 1, 50, 98, 399, 648, 
3, 1, 50, 97, 362, 648, 
3, 1, 50, 98, 397, 648, 
3, 1, 50, 98, 395, 648, 
3, 1, 50, 98, 422, 648, 
3, 1, 50, 98, 404, 648, 
3, 1, 50, 98, 422, 648, 
3, 1, 50, 98, 425, 648, 
3, 1, 50, 98, 408, 648, 
3, 1, 50, 98, 414, 648, 
3, 1, 50, 98, 436, 648, 
3, 1, 50, 98, 432, 648, 
3, 1, 50, 98, 417, 648, 
3, 1, 50, 98, 425, 648, 
3, 1, 50, 98, 420, 648, 
3, 1, 50, 98, 395, 648, 
3, 1, 50, 98, 397, 648, 
3, 1, 50, 98, 390, 648, 
3, 1, 50, 98, 414, 648, 
