depth, elements, relations, ram, duration, elements;
2, 6, 50, 111, 648, 1081, 
2, 6, 50, 111, 641, 1081, 
2, 6, 50, 111, 658, 1081, 
2, 6, 50, 111, 671, 1081, 
2, 6, 50, 111, 675, 1081, 
2, 6, 50, 111, 659, 1081, 
2, 6, 50, 111, 675, 1081, 
2, 6, 50, 111, 656, 1081, 
2, 6, 50, 111, 650, 1081, 
2, 6, 50, 111, 665, 1081, 
2, 6, 50, 111, 674, 1081, 
2, 6, 50, 111, 637, 1081, 
2, 6, 50, 111, 653, 1081, 
2, 6, 50, 111, 644, 1081, 
2, 6, 50, 111, 670, 1081, 
2, 6, 50, 111, 647, 1081, 
2, 6, 50, 111, 651, 1081, 
2, 6, 50, 111, 670, 1081, 
2, 6, 50, 111, 710, 1081, 
2, 6, 50, 111, 650, 1081, 
2, 6, 50, 111, 647, 1081, 
2, 6, 50, 111, 655, 1081, 
2, 6, 50, 111, 653, 1081, 
2, 6, 50, 111, 666, 1081, 
2, 6, 50, 111, 654, 1081, 
2, 6, 50, 111, 641, 1081, 
2, 6, 50, 111, 668, 1081, 
2, 6, 50, 111, 657, 1081, 
2, 6, 50, 111, 636, 1081, 
2, 6, 50, 111, 682, 1081, 
2, 6, 50, 111, 674, 1081, 
2, 6, 50, 111, 684, 1081, 
2, 6, 50, 111, 671, 1081, 
2, 6, 50, 111, 656, 1081, 
2, 6, 50, 111, 628, 1081, 
2, 6, 50, 111, 632, 1081, 
2, 6, 50, 111, 649, 1081, 
2, 6, 50, 111, 659, 1081, 
2, 6, 50, 111, 668, 1081, 
2, 6, 50, 111, 659, 1081, 
2, 6, 50, 112, 650, 1081, 
2, 6, 50, 111, 651, 1081, 
2, 6, 50, 111, 661, 1081, 
2, 6, 50, 111, 649, 1081, 
2, 6, 50, 111, 661, 1081, 
2, 6, 50, 112, 661, 1081, 
2, 6, 50, 111, 667, 1081, 
2, 6, 50, 111, 685, 1081, 
2, 6, 50, 111, 674, 1081, 
2, 6, 50, 111, 679, 1081, 
2, 6, 50, 111, 654, 1081, 
2, 6, 50, 111, 667, 1081, 
2, 6, 50, 111, 665, 1081, 
2, 6, 50, 111, 647, 1081, 
2, 6, 50, 111, 657, 1081, 
2, 6, 50, 112, 644, 1081, 
2, 6, 50, 112, 710, 1081, 
2, 6, 50, 112, 637, 1081, 
2, 6, 50, 111, 660, 1081, 
2, 6, 50, 111, 648, 1081, 
2, 6, 50, 111, 638, 1081, 
2, 6, 50, 112, 672, 1081, 
2, 6, 50, 112, 649, 1081, 
2, 6, 50, 111, 645, 1081, 
2, 6, 50, 111, 640, 1081, 
2, 6, 50, 111, 663, 1081, 
2, 6, 50, 111, 678, 1081, 
2, 6, 50, 112, 664, 1081, 
2, 6, 50, 112, 651, 1081, 
2, 6, 50, 112, 671, 1081, 
2, 6, 50, 111, 657, 1081, 
2, 6, 50, 111, 632, 1081, 
2, 6, 50, 112, 645, 1081, 
2, 6, 50, 112, 664, 1081, 
2, 6, 50, 111, 665, 1081, 
2, 6, 50, 112, 671, 1081, 
2, 6, 50, 111, 638, 1081, 
2, 6, 50, 112, 643, 1081, 
2, 6, 50, 111, 672, 1081, 
2, 6, 50, 111, 670, 1081, 
2, 6, 50, 112, 642, 1081, 
2, 6, 50, 112, 638, 1081, 
2, 6, 50, 111, 657, 1081, 
2, 6, 50, 112, 660, 1081, 
2, 6, 50, 112, 696, 1081, 
2, 6, 50, 111, 679, 1081, 
2, 6, 50, 111, 661, 1081, 
2, 6, 50, 111, 654, 1081, 
2, 6, 50, 112, 660, 1081, 
2, 6, 50, 112, 660, 1081, 
2, 6, 50, 112, 683, 1081, 
2, 6, 50, 112, 706, 1081, 
2, 6, 50, 112, 672, 1081, 
2, 6, 50, 112, 679, 1081, 
2, 6, 50, 112, 686, 1081, 
